"Channel","Clinic","login_id","login time","logout time","ip","Lat Long"
"SATYA MicroCapital","ECSMP085 JIYANPUR","ECSMP085","2025-07-21 09:39:16","2025-07-21 10:09:23","106.221.55.171","{""latitude"":""26.155115"",""longitude"":""83.3322659""}"
"SATYA MicroCapital","ECSMP085 JIYANPUR","ECSMP085","2025-07-21 10:30:49","2025-07-21 11:32:04","106.221.55.171","{""latitude"":""26.1486144"",""longitude"":""83.3219671""}"
"SATYA MicroCapital","ECSMP525 TENKASI","ECSMP525","2025-07-21 11:31:05","","110.224.86.145","{""latitude"":""8.9514076"",""longitude"":""77.2965129""}"
"SATYA MicroCapital","ECSMP525 TENKASI","ECSMP525","2025-07-21 11:58:02","","110.224.86.145","{""latitude"":""8.9514076"",""longitude"":""77.296513""}"
"SATYA MicroCapital","ECSMP312 gubbi","ECSMP312","2025-07-21 11:10:20","2025-07-21 11:23:08","106.216.239.126",""
"SATYA MicroCapital","ECSMP312 gubbi","ECSMP312","2025-07-21 11:23:12","","106.216.239.126",""
"SATYA MicroCapital","ECSMP340 navalgud","ECSMP340","2025-07-21 10:46:25","2025-07-21 11:17:00","106.216.236.33",""
"SATYA MicroCapital","ECSMP340 navalgud","ECSMP340","2025-07-21 10:49:04","2025-07-21 11:26:00","106.216.236.33",""
"SATYA MicroCapital","ECSMP340 navalgud","ECSMP340","2025-07-21 10:24:18","2025-07-21 11:14:38","106.216.236.33",""
"SATYA MicroCapital","ECSMP340 navalgud","ECSMP340","2025-07-21 11:03:20","2025-07-21 11:38:00","106.216.226.33",""
"SATYA MicroCapital","ECSMP340 navalgud","ECSMP340","2025-07-21 11:09:31","2025-07-21 11:43:00","106.216.228.33",""
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 09:51:45","2025-07-21 10:37:00","59.95.89.84",""
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 09:48:43","2025-07-21 10:19:41","59.95.89.84","{""latitude"":""20.6504689"",""longitude"":""82.0470134""}"
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 10:08:09","2025-07-21 11:50:45","59.95.89.84",""
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 08:52:18","2025-07-21 09:22:25","152.59.31.178","{""latitude"":""20.5517636"",""longitude"":""82.0156793""}"
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 11:22:57","2025-07-21 11:53:00","59.95.89.84","{""latitude"":""20.6504689"",""longitude"":""82.0470134""}"
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 11:12:17","2025-07-21 11:42:52","59.95.89.84","{""latitude"":""20.6504689"",""longitude"":""82.0470134""}"
"SATYA MicroCapital","ECSMP299 GARIYABAND","ECSMP299","2025-07-21 11:13:46","2025-07-21 11:14:17","59.95.89.84","{""latitude"":""20.6504689"",""longitude"":""82.0470134""}"
"SATYA MicroCapital","ECSMP582 Thana Bhawan","ECSMP582","2025-07-21 09:00:03","2025-07-21 09:32:00","223.188.224.124",""
"SATYA MicroCapital","ECSMP582 Thana Bhawan","ECSMP582","2025-07-21 10:01:28","","223.188.224.124",""
"SATYA MicroCapital","ECSMP530  SOLAVANTHAN","ECSMP530","2025-07-21 11:23:21","2025-07-21 11:54:46","110.224.83.89","{""latitude"":""9.9856195"",""longitude"":""77.9890322""}"
"SATYA MicroCapital","ECSMP530  SOLAVANTHAN","ECSMP530","2025-07-21 11:05:46","2025-07-21 11:40:00","110.224.85.89","{""latitude"":""9.9856195"",""longitude"":""77.9890322""}"
"SATYA MicroCapital","ECSMP054 BANMANKHI	","ECSMP054","2025-07-21 10:36:49","2025-07-21 11:21:27","152.59.145.61","{""latitude"":""25.9037341"",""longitude"":""87.1832249""}"
"SATYA MicroCapital","ECSMP028 SAKRA","ECSMP028","2025-07-21 10:02:45","2025-07-21 11:53:59","117.96.16.18",""
"SATYA MicroCapital","ECSMP314 bellari","ECSMP314","2025-07-21 11:33:19","","27.61.46.37",""
"SATYA MicroCapital","ECSMP190 NARWANA","ECSMP190","2025-07-21 10:31:36","2025-07-21 10:53:48","223.181.22.183","{""latitude"":""29.5907162"",""longitude"":""76.1230373""}"
"SATYA MicroCapital","ECSMP190 NARWANA","ECSMP190","2025-07-21 10:54:17","2025-07-21 11:24:48","223.181.22.183","{""latitude"":""29.5907162"",""longitude"":""76.1230373""}"
"SATYA MicroCapital","ECSMP190 NARWANA","ECSMP190","2025-07-21 11:19:00","","223.181.22.183","{""latitude"":""29.5907162"",""longitude"":""76.1230373""}"
"SATYA MicroCapital","ECSMP190 NARWANA","ECSMP190","2025-07-21 11:49:42","","223.181.22.183","{""latitude"":""29.5907162"",""longitude"":""76.1230373""}"
"SATYA MicroCapital","ECSMP147 JASPUR","ECSMP147","2025-07-21 09:16:58","2025-07-21 09:47:09","110.227.42.132",""
"SATYA MicroCapital","ECSMP147 JASPUR","ECSMP147","2025-07-21 10:27:18","","110.227.42.132","{""latitude"":""29.2832698"",""longitude"":""78.8176604""}"
"SATYA MicroCapital","ECSMP627 KAWAKOLE","ECSMP627","2025-07-21 11:51:04","","47.31.106.12",""
"SATYA MicroCapital","ECSMP627 KAWAKOLE","ECSMP627","2025-07-21 11:27:42","2025-07-21 11:51:00","47.31.106.12","{""latitude"":""24.8460419"",""longitude"":""85.884789""}"
"SATYA MicroCapital","ECSMP627 KAWAKOLE","ECSMP627","2025-07-21 11:05:11","2025-07-21 11:13:43","47.31.106.12","{""latitude"":""24.8460419"",""longitude"":""85.884789""}"
"SATYA MicroCapital","ECSMP389 DUMKA","ECSMP389","2025-07-21 09:59:10","2025-07-21 10:30:00","49.37.53.143",""
"SATYA MicroCapital","ECSMP389 DUMKA","ECSMP389","2025-07-21 10:36:09","","49.37.53.143",""
"SATYA MicroCapital","ECSMP194 DHAMPUR","ECSMP194","2025-07-21 09:10:50","2025-07-21 09:41:00","223.228.88.183",""
"SATYA MicroCapital","ECSMP194 DHAMPUR","ECSMP194","2025-07-21 10:44:23","","223.228.88.183","{""latitude"":""29.2915541"",""longitude"":""78.5201052""}"
"SATYA MicroCapital","ECSMP431 JAJPUR","ECSMP431","2025-07-21 09:52:45","2025-07-21 10:47:00","223.176.115.20","{""latitude"":""20.7994932"",""longitude"":""86.0703237""}"
"SATYA MicroCapital","ECSMP431 JAJPUR","ECSMP431","2025-07-21 11:50:04","","223.176.115.20","{""latitude"":""20.9401515"",""longitude"":""86.1559399""}"
"SATYA MicroCapital","ECSMP559 Peddapalli ","ECSMP559","2025-07-21 11:43:27","","223.228.107.249","{""latitude"":""18.6029147"",""longitude"":""79.3816875""}"
"SATYA MicroCapital","ECSMP625 KASHICHAK","ECSMP625","2025-07-21 10:39:15","2025-07-21 11:20:21","117.96.149.171",""
"SATYA MicroCapital","ECSMP625 KASHICHAK","ECSMP625","2025-07-21 10:54:05","2025-07-21 11:36:00","117.96.149.171",""
"SATYA MicroCapital","ECSMP715 Bhagwanpur UK","ECSMP715","2025-07-21 10:15:13","","223.228.88.172",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:02:54","2025-07-21 11:34:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:57:45","2025-07-21 11:29:15","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:29:03","2025-07-21 11:01:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:17:59","2025-07-21 11:54:41","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:56:28","","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:28:29","","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:05:05","2025-07-21 10:38:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:23:48","2025-07-21 10:56:52","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:35:16","2025-07-21 11:18:46","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:00:20","2025-07-21 10:32:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:50:05","2025-07-21 11:20:25","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:00:32","2025-07-21 11:33:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:17:59","2025-07-21 10:50:00","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 10:53:31","2025-07-21 11:25:34","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:51:29","","103.67.217.171",""
"SATYA MicroCapital","ECSMP188 KAITHAL","ECSMP188","2025-07-21 11:06:41","2025-07-21 11:41:38","103.67.217.171",""
"SATYA MicroCapital","ECSMP668 MAKKHANPUR","ECSMP668","2025-07-21 09:25:15","2025-07-21 09:55:27","106.205.168.2","{""latitude"":""27.0566058"",""longitude"":""78.6805311""}"
"SATYA MicroCapital","ECSMP668 MAKKHANPUR","ECSMP668","2025-07-21 11:53:20","","106.205.168.18","{""latitude"":""27.1305326"",""longitude"":""78.4825579""}"
"SATYA MicroCapital","ECSMP390 PATAN","ECSMP390","2025-07-21 10:33:03","2025-07-21 11:06:49","106.207.24.16","{""latitude"":""24.2028108"",""longitude"":""84.1780616""}"
"SATYA MicroCapital","ECSMP390 PATAN","ECSMP390","2025-07-21 11:14:34","2025-07-21 11:41:56","106.207.24.16","{""latitude"":""24.2028108"",""longitude"":""84.1780616""}"
"SATYA MicroCapital","ECSMP390 PATAN","ECSMP390","2025-07-21 11:56:09","","106.207.24.16","{""latitude"":""24.2028108"",""longitude"":""84.1780616""}"
"SATYA MicroCapital","ECSMP059 FORBESGANJ","ECSMP059","2025-07-21 11:03:37","","117.96.19.194","{""latitude"":""26.3121023"",""longitude"":""87.2464399""}"
"SATYA MicroCapital","ECSMP059 FORBESGANJ","ECSMP059","2025-07-21 10:19:25","2025-07-21 11:29:00","117.96.19.194","{""latitude"":""26.3145763"",""longitude"":""87.2408412""}"
"SATYA MicroCapital","ECSMP572 SIKANDRABAD","ECSMP572","2025-07-21 10:53:50","2025-07-21 11:31:00","157.49.186.84",""
"SATYA MicroCapital","ECSMP572 SIKANDRABAD","ECSMP572","2025-07-21 11:45:46","","157.49.186.84",""
"SATYA MicroCapital","ECSMP572 SIKANDRABAD","ECSMP572","2025-07-21 11:15:37","","157.49.186.84",""
"SATYA MicroCapital","ECSMP186 SIYANA","ECSMP186","2025-07-21 11:25:54","","110.227.41.62","{""latitude"":""28.6259292"",""longitude"":""78.0669044""}"
"SATYA MicroCapital","ECSMP186 SIYANA","ECSMP186","2025-07-21 08:51:32","2025-07-21 09:21:37","42.108.28.171",""
"SATYA MicroCapital","ECSMP742 Garwar","ECSMP742","2025-07-21 10:39:23","2025-07-21 11:18:00","152.59.174.150","{""latitude"":""25.8273803"",""longitude"":""84.0367965""}"
"SATYA MicroCapital","ECSMP742 Garwar","ECSMP742","2025-07-21 10:54:31","2025-07-21 11:31:59","152.59.174.95","{""latitude"":""25.8273806"",""longitude"":""84.036802""}"
"SATYA MicroCapital","ECSMP035 SHEOHAR","ECSMP035","2025-07-21 11:39:51","","49.47.135.23",""
"SATYA MicroCapital","ECSMP014 SITAMARHI","ECSMP014","2025-07-21 10:29:58","2025-07-21 11:15:51","117.96.18.157",""
"SATYA MicroCapital","ECSMP014 SITAMARHI","ECSMP014","2025-07-21 11:36:30","","117.96.19.157",""
"SATYA MicroCapital","ECSMP380 JAINAMORE","ECSMP380","2025-07-21 11:47:37","","117.96.22.235",""
"SATYA MicroCapital","ECSMP743 Parasiya ","ECSMP743","2025-07-21 11:57:03","","171.79.41.127","{""latitude"":""23.8467939"",""longitude"":""77.938877""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 11:00:04","2025-07-21 11:30:59","223.228.90.202","{""latitude"":""28.745047"",""longitude"":""77.7739983""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 11:31:29","2025-07-21 11:46:19","223.228.90.202","{""latitude"":""28.745047"",""longitude"":""77.7739983""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 10:51:06","2025-07-21 11:23:19","223.228.90.202","{""latitude"":""28.745047"",""longitude"":""77.7739983""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 09:00:14","2025-07-21 09:30:38","223.228.90.202","{""latitude"":""28.8113928"",""longitude"":""77.8365494""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 11:26:10","2025-07-21 11:29:32","223.228.90.202","{""latitude"":""28.745047"",""longitude"":""77.7739983""}"
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 11:57:39","","223.228.90.202",""
"SATYA MicroCapital","ECSMP176 Hapur","ECSMP176","2025-07-21 11:15:25","2025-07-21 11:22:56","223.228.90.202","{""latitude"":""28.745047"",""longitude"":""77.7739983""}"
"SATYA MicroCapital","ECSMP376 HARIHARGANJ","ECSMP376","2025-07-21 11:32:01","","152.59.143.25","{""latitude"":""24.5362914"",""longitude"":""84.2761376""}"
"SATYA MicroCapital","ECSMP376 HARIHARGANJ","ECSMP376","2025-07-21 10:27:37","2025-07-21 11:43:00","152.59.143.25","{""latitude"":""24.5364786"",""longitude"":""84.2763342""}"
"SATYA MicroCapital","ECSMP519 Paramakudi ","ECSP519","2025-07-21 10:53:15","2025-07-21 10:53:26","110.224.94.20",""
"SATYA MicroCapital","ECSMP519 Paramakudi ","ECSP519","2025-07-21 10:54:39","","110.224.94.20",""
"SATYA MicroCapital","ECSMP0508 PERAMBALUR","ECSP0508","2025-07-21 10:46:44","2025-07-21 11:39:52","110.224.90.230",""
"SATYA MicroCapital","ECSMP0508 PERAMBALUR","ECSP0508","2025-07-21 11:40:59","","110.224.87.230",""
"SATYA MicroCapital","ECSMP527 MAYILADUTHURAI ","ECSMP00527","2025-07-21 11:55:17","","42.106.185.49","{""latitude"":""11.095811"",""longitude"":""79.6479013""}"
"Assam Gramin Vikas Bank","ECAV002 SISIBORGAON DHEMAJI ASSAM","ECAV002","2025-07-21 09:10:16","2025-07-21 09:40:32","171.48.93.11","{""latitude"":""27.5267465"",""longitude"":""94.6774932""}"
"Assam Gramin Vikas Bank","ECAV017 JHAROBARI KAMRUP ASSAM","ecav017","2025-07-21 08:50:43","2025-07-21 09:20:53","171.48.90.113",""
"Assam Gramin Vikas Bank","ECAV025 BUTIKUR DHEMAJI ASSAM","ECAV025","2025-07-21 09:08:48","2025-07-21 09:39:00","171.48.91.80","{""latitude"":""27.4514775"",""longitude"":""94.5506769""}"
"Assam Gramin Vikas Bank","ECAV025 BUTIKUR DHEMAJI ASSAM","ECAV025","2025-07-21 11:51:05","","171.48.89.11","{""latitude"":""27.384804"",""longitude"":""94.5281198""}"
"Assam Gramin Vikas Bank","ECAV025 BUTIKUR DHEMAJI ASSAM","ECAV025","2025-07-21 10:20:13","2025-07-21 11:30:00","117.96.48.212","{""latitude"":""27.384804"",""longitude"":""94.5281198""}"
"Assam Gramin Vikas Bank","ECAV025 BUTIKUR DHEMAJI ASSAM","ECAV025","2025-07-21 11:21:21","2025-07-21 11:56:36","117.96.51.155","{""latitude"":""27.384804"",""longitude"":""94.5281198""}"
"Assam Gramin Vikas Bank","ECAV027 CHARING SIVSAGAR ASSAM","ECAV027","2025-07-21 11:25:05","","117.96.55.205","{""latitude"":""26.9166141"",""longitude"":""94.5319861""}"
"Assam Gramin Vikas Bank","ECAV027 CHARING SIVSAGAR ASSAM","ECAV027","2025-07-21 10:23:56","2025-07-21 10:54:40","117.96.55.205","{""latitude"":""26.9166141"",""longitude"":""94.5319861""}"
"Assam Gramin Vikas Bank","ECAV033 CHARAIBAHI JORHAT ASSAM","ECAV033","2025-07-21 11:42:40","","117.96.53.41","{""latitude"":""26.6913258"",""longitude"":""94.1601745""}"
"Assam Gramin Vikas Bank","ECAV033 CHARAIBAHI JORHAT ASSAM","ECAV033","2025-07-21 10:44:33","","117.96.53.41","{""latitude"":""26.6913258"",""longitude"":""94.1601745""}"
"Assam Gramin Vikas Bank","ECAV033 CHARAIBAHI JORHAT ASSAM","ECAV033","2025-07-21 10:12:59","2025-07-21 11:14:00","117.96.53.41","{""latitude"":""26.6913258"",""longitude"":""94.1601745""}"
"Assam Gramin Vikas Bank","ECAV033 CHARAIBAHI JORHAT ASSAM","ECAV033","2025-07-21 09:59:05","2025-07-21 10:33:00","117.96.53.41","{""latitude"":""26.6913258"",""longitude"":""94.1601745""}"
"Assam Gramin Vikas Bank","ECAV033 CHARAIBAHI JORHAT ASSAM","ECAV033","2025-07-21 08:58:42","2025-07-21 09:28:51","117.96.53.41","{""latitude"":""26.681029"",""longitude"":""94.1601745""}"
"Assam Gramin Vikas Bank","ECAV007 DALGAON DARRANG ASSAM","ECAV007","2025-07-21 11:29:53","2025-07-21 12:00:00","171.48.90.42",""
"Assam Gramin Vikas Bank","ECAV007 DALGAON DARRANG ASSAM","ECAV007","2025-07-21 11:57:34","","171.48.93.213",""
"M-Affinity","ICUP305 ROBERTSGANJ","ICUP305","2025-07-21 11:55:42","","106.208.152.178","{""latitude"":""24.6907102"",""longitude"":""83.0580511""}"
"M-Affinity","ICUP305 ROBERTSGANJ","ICUP305","2025-07-21 11:48:29","","106.208.152.178","{""latitude"":""24.6907102"",""longitude"":""83.0580511""}"
"M-Affinity","ICUP305 ROBERTSGANJ","ICUP305","2025-07-21 09:21:12","2025-07-21 09:52:00","171.76.233.62","{""latitude"":""24.6907102"",""longitude"":""83.0580511""}"
"M-Affinity","ICUP309 REOTI","ICUP309","2025-07-21 09:46:56","2025-07-21 10:17:27","106.194.7.188","{""latitude"":""25.8374155"",""longitude"":""84.3652592""}"
"M-Affinity","ICUP309 REOTI","ICUP309","2025-07-21 11:35:57","","106.194.7.188","{""latitude"":""25.8374155"",""longitude"":""84.3652592""}"
"M-Affinity","ICUP309 REOTI","ICUP309","2025-07-21 09:48:24","2025-07-21 10:18:53","106.194.7.188",""
"M-Affinity","ICUP309 REOTI","ICUP309","2025-07-21 10:23:27","2025-07-21 11:24:00","106.194.7.188","{""latitude"":""25.8374155"",""longitude"":""84.3652592""}"
"M-Affinity","ICUP309 REOTI","ICUP309","2025-07-21 11:21:10","2025-07-21 11:52:00","106.194.7.188","{""latitude"":""25.8374155"",""longitude"":""84.3652592""}"
"M-Affinity","ICUP310 LAHIMPURKHERI","ICUP310","2025-07-21 10:07:07","2025-07-21 10:39:45","223.189.223.122","{""latitude"":""27.9375971"",""longitude"":""80.7748043""}"
"M-Affinity","ICBR419 BIHIYA PATNA BIHAR","ICBR419","2025-07-21 11:42:59","","117.96.147.70","{""latitude"":""25.5677836"",""longitude"":""84.4547849""}"
"M-Affinity","ICBR419 BIHIYA PATNA BIHAR","ICBR419","2025-07-21 11:46:26","","117.96.147.70","{""latitude"":""25.5677836"",""longitude"":""84.4547849""}"
"M-Affinity","ICBR420 JAMALPUR MUNGER BIHAR","ICBR420","2025-07-21 11:25:19","2025-07-21 11:55:27","117.96.22.144",""
"M-Affinity","ICUP341 Hata Gorakhpur","ICUP341","2025-07-21 10:23:39","2025-07-21 11:05:40","106.208.157.26","{""latitude"":""26.7495406"",""longitude"":""83.7393372""}"
"M-Affinity","ICUP341 Hata Gorakhpur","ICUP341","2025-07-21 10:36:28","2025-07-21 11:07:00","106.208.157.26","{""latitude"":""26.7440388"",""longitude"":""83.7393372""}"
"M-Affinity","ICMH375 TIRTHPURI ","ICMH375","2025-07-21 11:49:29","","157.33.211.33",""
"M-Affinity","ICMH375 TIRTHPURI ","ICMH375","2025-07-21 10:38:24","2025-07-21 11:11:41","157.33.220.115",""
"M-Affinity","ICUP397 Attra	Prayagraj","ICUP397","2025-07-21 11:11:38","2025-07-21 11:43:00","171.76.225.54","{""latitude"":""25.291581"",""longitude"":""80.5734562""}"
"M-Affinity","ICUP397 Attra	Prayagraj","ICUP397","2025-07-21 10:18:42","2025-07-21 11:07:45","171.76.225.54","{""latitude"":""25.291581"",""longitude"":""80.5734562""}"
"M-Affinity","ICUP344 Badlapur  	Ayodhya","ICUP344","2025-07-21 10:49:55","2025-07-21 11:23:00","223.189.208.29","{""latitude"":""25.8938322"",""longitude"":""82.4503951""}"
"M-Affinity","ICUP344 Badlapur  	Ayodhya","ICUP344","2025-07-21 11:25:11","2025-07-21 11:55:36","223.189.208.29","{""latitude"":""25.8938322"",""longitude"":""82.4503951""}"
"M-Affinity","ICUP344 Badlapur  	Ayodhya","ICUP344","2025-07-21 09:23:20","2025-07-21 09:54:37","223.189.208.29","{""latitude"":""25.8943912"",""longitude"":""82.4506811""}"
"M-Affinity","ICUP455 DUDDHI	Varanasi","ICUP455","2025-07-21 11:00:59","2025-07-21 11:40:37","106.194.28.90","{""latitude"":""24.2163128"",""longitude"":""83.2335873""}"
"M-Affinity","ICUP353 Kheragarh	Agra","ICUP353","2025-07-21 10:45:02","","110.226.205.130","{""latitude"":""26.945713"",""longitude"":""77.8130281""}"
"M-Affinity","ICUP353 Kheragarh	Agra","ICUP353","2025-07-21 09:31:28","2025-07-21 10:01:39","110.226.205.130","{""latitude"":""26.945748"",""longitude"":""77.8130106""}"
"M-Affinity","ICUP355 Fatehabad Agra","ICUP355","2025-07-21 11:46:20","","223.228.89.105","{""latitude"":""27.0335932"",""longitude"":""78.2901459""}"
"M-Affinity","ICUP357 Fatehpursikiri  Mathura","ICUP357","2025-07-21 10:19:18","2025-07-21 10:52:00","110.226.200.45","{""latitude"":""27.1041254"",""longitude"":""77.6802759""}"
"M-Affinity","ICUP359 Atrauli  Agra","ICUP359","2025-07-21 09:01:42","2025-07-21 09:01:49","223.184.177.140","{""latitude"":""28.0295264"",""longitude"":""78.3628061""}"
"M-Affinity","ICUP319 Renukoot Varanasi","ICUP319","2025-07-21 11:46:01","","223.189.194.200","{""latitude"":""24.2354493"",""longitude"":""83.0546582""}"
"M-Affinity","ICUP319 Renukoot Varanasi","ICUP319","2025-07-21 09:13:03","2025-07-21 09:43:33","223.189.242.201","{""latitude"":""24.2353172"",""longitude"":""83.0545887""}"
"M-Affinity","ICUP319 Renukoot Varanasi","ICUP319","2025-07-21 10:55:31","2025-07-21 11:59:00","223.189.242.201","{""latitude"":""24.2354162"",""longitude"":""83.0547634""}"
"M-Affinity","ICUP321 Ghorawal","ICUP321","2025-07-21 11:42:54","","223.184.152.243","{""latitude"":""24.8596137"",""longitude"":""82.871624""}"
"M-Affinity","ICUP321 Ghorawal","ICUP321","2025-07-21 11:05:26","2025-07-21 11:56:00","223.184.152.243","{""latitude"":""24.8596268"",""longitude"":""82.8716049""}"
"M-Affinity","ICUP321 Ghorawal","ICUP321","2025-07-21 09:42:03","2025-07-21 10:12:17","223.184.152.222","{""latitude"":""24.8603494"",""longitude"":""82.8692781""}"
"M-Affinity","ICAS163 Chapar Dhubri Assam","ICAS163","2025-07-21 11:28:41","","171.48.92.118",""
"M-Affinity","ICAS163 Chapar Dhubri Assam","ICAS163","2025-07-21 11:48:44","","117.96.50.105",""
"M-Affinity","ICAS168 Dhekiajuli Sonitpur Assam","ICAS168","2025-07-21 11:16:50","","171.48.91.222","{""latitude"":""26.7045287"",""longitude"":""92.4939775""}"
